provenance,original_subject,organism,predicate,raw_text
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2788_nm.1081,http://purl.obolibrary.org/obo/NCBITaxon_144026,http://example.com/n4l/na_cl_optimum,20 and 60 g NaCl l-1
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.14415_nm.13730,http://purl.obolibrary.org/obo/NCBITaxon_453852,http://example.com/n4l/na_cl_optimum,1-3%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.9706_nm.14856,http://purl.obolibrary.org/obo/NCBITaxon_1121960,http://example.com/n4l/na_cl_range,"slightly halophilic, 1–20 % (w/v)"
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.8809_nm.13467,http://purl.obolibrary.org/obo/NCBITaxon_417574,http://example.com/n4l/na_cl_(does_not_grow),>6 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2540_nm.11465,http://purl.obolibrary.org/obo/NCBITaxon_391922,http://example.com/n4l/na_cl_optimum,2 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.2235_nm.4389,http://purl.obolibrary.org/obo/NCBITaxon_82376,http://example.com/n4l/na_cl_(grows),0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2368_nm.11201,http://purl.obolibrary.org/obo/NCBITaxon_415223,http://example.com/n4l/na_cl_(grows),up to 4%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.6529_nm.4604,http://purl.obolibrary.org/obo/NCBITaxon_46469,http://example.com/n4l/na_cl_(does_not_grow),"below 3%, above 18%"
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2604_nm.11575,http://purl.obolibrary.org/obo/NCBITaxon_380174,http://example.com/n4l/na_cl_optimum,0.2–0.5 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.6924_nm.8127,http://purl.obolibrary.org/obo/NCBITaxon_101385,http://example.com/n4l/na_cl_(does_not_grow),"0%, 10 %"
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/1000_proto_proj,http://example.com/n4l/rid.4489_nm.4063,http://purl.obolibrary.org/obo/NCBITaxon_114628,http://example.com/n4l/na_cl_optimum,5 g 1^-1
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/1000_proto_proj,http://example.com/n4l/rid.8705_nm.13244,http://purl.obolibrary.org/obo/NCBITaxon_417948,http://example.com/n4l/na_cl_range,0–10 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2985_nm.5234,http://purl.obolibrary.org/obo/NCBITaxon_29379,http://example.com/n4l/na_cl_(grows),"10%, 15% (poor)"
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2537_nm.2151,http://purl.obolibrary.org/obo/NCBITaxon_77007,http://example.com/n4l/na_cl_range,0.2-7.2%
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2496_nm.11429,http://purl.obolibrary.org/obo/NCBITaxon_332095,http://example.com/n4l/na_cl_optimum,20–30 g l−1
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2624_nm.11582,http://purl.obolibrary.org/obo/NCBITaxon_419477,http://example.com/n4l/na_cl_(grows),5 % (weak)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.5326_nm.6575,http://purl.obolibrary.org/obo/NCBITaxon_53368,http://example.com/n4l/na_cl_(does_not_grow),0.03
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2555_nm.11507,http://purl.obolibrary.org/obo/NCBITaxon_449520,http://example.com/n4l/na_cl_(does_not_grow),2.0 or 3.5 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2746_nm.8580,http://purl.obolibrary.org/obo/NCBITaxon_266952,http://example.com/n4l/na_cl_(does_not_grow),0% or  >9 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.6164_nm.10287,http://purl.obolibrary.org/obo/NCBITaxon_316997,http://example.com/n4l/na_cl_(grows),0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.4939_nm.8305,http://purl.obolibrary.org/obo/NCBITaxon_89967,http://example.com/n4l/na_cl_(grows),0.5-2.0%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.8764_nm.13722,http://purl.obolibrary.org/obo/NCBITaxon_287487,http://example.com/n4l/na_cl_range,7–70 g NaCl l-1
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.737_nm.9434,http://purl.obolibrary.org/obo/NCBITaxon_286638,http://example.com/n4l/na_cl_(does_not_grow),"3%,"
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet3,http://example.com/n4l/nm.8224,http://purl.obolibrary.org/obo/NCBITaxon_258,http://example.com/n4l/na_cl_(does_not_grow),0.05
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2627_nm.1125,http://purl.obolibrary.org/obo/NCBITaxon_58314,http://example.com/n4l/na_cl_range,0.25 to 3.0%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.1730__nm.8807,http://purl.obolibrary.org/obo/NCBITaxon_197345,http://example.com/n4l/na_cl_range,1-20% (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2753_nm.10771,http://purl.obolibrary.org/obo/NCBITaxon_184067,http://example.com/n4l/na_cl_(does_not_grow),0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.4194_nm.317,http://purl.obolibrary.org/obo/NCBITaxon_146826,http://example.com/n4l/na_cl_range,"Extremely halophilic, 9-30%"
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet3,http://example.com/n4l/nm.451,http://purl.obolibrary.org/obo/NCBITaxon_64160,http://example.com/n4l/na_cl_range,sea salts concentrations ranging from 15 to 70 g l-1
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2578_nm.11528,http://purl.obolibrary.org/obo/NCBITaxon_435906,http://example.com/n4l/na_cl_(grows),2–15 %
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2385_nm.11243,http://purl.obolibrary.org/obo/NCBITaxon_370977,http://example.com/n4l/na_cl_(does_not_grow),⩾3 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.261_nm.4350,http://purl.obolibrary.org/obo/NCBITaxon_42471,http://example.com/n4l/na_cl_optimum,50 - 200 mM
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet3,http://example.com/n4l/nm.11479,http://purl.obolibrary.org/obo/NCBITaxon_375929,http://example.com/n4l/na_cl_range,3.0 M - 5 M
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.7446_nm.4444,http://purl.obolibrary.org/obo/NCBITaxon_78120,http://example.com/n4l/na_cl_(does_not_grow),24g 1^-1
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/1000_proto_proj,http://example.com/n4l/rid.8219_nm.14177,http://purl.obolibrary.org/obo/NCBITaxon_400065,http://example.com/n4l/na_cl_(does_not_grow),6.5 % NaCl
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2987_nm.215,http://purl.obolibrary.org/obo/NCBITaxon_83984,http://example.com/n4l/na_cl_optimum,0 to 15 g of NaCl per liter
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2499_nm.11432,http://purl.obolibrary.org/obo/NCBITaxon_430797,http://example.com/n4l/na_cl_(grows),up to 7 %
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.154_nm.1608,http://purl.obolibrary.org/obo/NCBITaxon_34017,http://example.com/n4l/na_cl_range,2 to 8%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2528_nm.11434,http://purl.obolibrary.org/obo/NCBITaxon_421525,http://example.com/n4l/na_cl_range,0–2.5 % NaCl
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/Sheet2,http://example.com/n4l/nm.1899,http://purl.obolibrary.org/obo/NCBITaxon_17,http://example.com/n4l/na_cl_(does_not_grow),5% (wt/vol)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/Sheet2,http://example.com/n4l/nm.13045,http://purl.obolibrary.org/obo/NCBITaxon_471825,http://example.com/n4l/na_cl_optimum,0.08
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.11738_nm.20235,http://purl.obolibrary.org/obo/NCBITaxon_166501,http://example.com/n4l/na_cl_optimum,0.5% NaCl
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.3447_nm.1270,http://purl.obolibrary.org/obo/NCBITaxon_74311,http://example.com/n4l/na_cl_(grows),"0%, 30-80 g NaCl 1-^1 (weakly)"
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2781_nm.3870,http://purl.obolibrary.org/obo/NCBITaxon_128945,http://example.com/n4l/na_cl_(does_not_grow),0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.8357_nm.13493,http://purl.obolibrary.org/obo/NCBITaxon_505248,http://example.com/n4l/na_cl_(does_not_grow),0.75 %
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet3,http://example.com/n4l/nm.496,http://purl.obolibrary.org/obo/NCBITaxon_1741,http://example.com/n4l/na_cl_(does_not_grow),0.02
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.1405_nm.246,http://purl.obolibrary.org/obo/NCBITaxon_2176,http://example.com/n4l/na_cl_range,0.5 - 2.5 M
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.6074_nm.10206,http://purl.obolibrary.org/obo/NCBITaxon_304895,http://example.com/n4l/na_cl_range,up to 3 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/Sheet2,http://example.com/n4l/nm.23210,http://purl.obolibrary.org/obo/NCBITaxon_1080712,http://example.com/n4l/na_cl_range,0.1–1.0 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2780_nm.5671,http://purl.obolibrary.org/obo/NCBITaxon_197614,http://example.com/n4l/na_cl_(does_not_grow),0.065
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.683_nm.8637,http://purl.obolibrary.org/obo/NCBITaxon_261964,http://example.com/n4l/na_cl_(does_not_grow),"0%, >13%,"
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2817_nm.9371,http://purl.obolibrary.org/obo/NCBITaxon_269259,http://example.com/n4l/na_cl_optimum,25 g NaCl L−1
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2659_nm.7518,http://purl.obolibrary.org/obo/NCBITaxon_161354,http://example.com/n4l/na_cl_(grows),0.02
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2746_nm.8580,http://purl.obolibrary.org/obo/NCBITaxon_266952,http://example.com/n4l/na_cl_(does_not_grow),0% or  >9 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.6915_nm.853,http://purl.obolibrary.org/obo/NCBITaxon_168935,http://example.com/n4l/na_cl_(does_not_grow),0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2588_nm.11486,http://purl.obolibrary.org/obo/NCBITaxon_425309,http://example.com/n4l/na_cl_range,2.5–5.0 M
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet3,http://example.com/n4l/nm.2549,http://purl.obolibrary.org/obo/NCBITaxon_169438,http://example.com/n4l/na_cl_range,<1.0 to 15.0 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.6750_nm.4543,http://purl.obolibrary.org/obo/NCBITaxon_161154,http://example.com/n4l/na_cl_(does_not_grow),above 1%
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2543_nm.11473,http://purl.obolibrary.org/obo/NCBITaxon_424799,http://example.com/n4l/na_cl_optimum,0.5 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.8600_nm.13439,http://purl.obolibrary.org/obo/NCBITaxon_451764,http://example.com/n4l/na_cl_(grows),0.1
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.13174_nm.4594,http://purl.obolibrary.org/obo/NCBITaxon_28187,http://example.com/n4l/na_cl_optimum,15-18% NaCl
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.10562_nm.14307,http://purl.obolibrary.org/obo/NCBITaxon_503361,http://example.com/n4l/na_cl_range,0–1.0 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.11736_nm.10673,http://purl.obolibrary.org/obo/NCBITaxon_395922,http://example.com/n4l/na_cl_range,up to 5% (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2595_nm.11548,http://purl.obolibrary.org/obo/NCBITaxon_478744,http://example.com/n4l/na_cl_(grows),1 % NaCl or 0.5–1 % artificial sea salts
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2547_nm.11491,http://purl.obolibrary.org/obo/NCBITaxon_431675,http://example.com/n4l/na_cl_(does_not_grow),20 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.8600_nm.13439,http://purl.obolibrary.org/obo/NCBITaxon_451764,http://example.com/n4l/na_cl_(does_not_grow),0.12
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.8878_nm.13742,http://purl.obolibrary.org/obo/NCBITaxon_393060,http://example.com/n4l/na_cl_(does_not_grow),"0%, greater than 10%,"
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2463_nm.11376,http://purl.obolibrary.org/obo/NCBITaxon_230105,http://example.com/n4l/na_cl_range,1.5–9 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.6281_nm.3818,http://purl.obolibrary.org/obo/NCBITaxon_28199,http://example.com/n4l/na_cl_(grows),"1%, 2%"
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.10009_nm.7760,http://purl.obolibrary.org/obo/NCBITaxon_125,http://example.com/n4l/na_cl_optimum,0.035
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.1833_nm.11171,http://purl.obolibrary.org/obo/NCBITaxon_339722,http://example.com/n4l/na_cl_optimum,80–100 g/l
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2793_nm.2954,http://purl.obolibrary.org/obo/NCBITaxon_170652,http://example.com/n4l/na_cl_(does_not_grow),0% or ⩾8.0 % (w/v) NaCl
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2468_nm.11384,http://purl.obolibrary.org/obo/NCBITaxon_413812,http://example.com/n4l/na_cl_optimum,23–25 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.6320_nm.11349,http://purl.obolibrary.org/obo/NCBITaxon_376489,http://example.com/n4l/na_cl_range,up to 15% w/v NaCl
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2756_nm.8670,http://purl.obolibrary.org/obo/NCBITaxon_256846,http://example.com/n4l/na_cl_(does_not_grow),0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.4826_nm.831,http://purl.obolibrary.org/obo/NCBITaxon_171674,http://example.com/n4l/na_cl_(grows),0.01
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.1468_nm.1899,http://purl.obolibrary.org/obo/NCBITaxon_17,http://example.com/n4l/na_cl_(does_not_grow),5% (wt/vol)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.1960_nm.9324,http://purl.obolibrary.org/obo/NCBITaxon_281714,http://example.com/n4l/na_cl_(grows),0.5% (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.8235_nm.14209,http://purl.obolibrary.org/obo/NCBITaxon_487317,http://example.com/n4l/na_cl_(grows),"weakly: 10% (R2A agar, trypticase soy agar)"
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.5761_nm.9985,http://purl.obolibrary.org/obo/NCBITaxon_340956,http://example.com/n4l/na_cl_optimum,2–3 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.5826_nm.10059,http://purl.obolibrary.org/obo/NCBITaxon_312279,http://example.com/n4l/na_cl_(does_not_grow),1 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.8384_nm.13773,http://purl.obolibrary.org/obo/NCBITaxon_508770,http://example.com/n4l/na_cl_range,0–13%
