ref,year,pubmedid,prot,protStatementCount,org,rank,ncbiTaxonIRI,doi,kgMicrobeAssertionCount,orgName
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151336,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151337,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151338,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151339,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151340,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151341,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151342,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151343,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151344,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151345,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151346,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151347,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151348,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151349,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151350,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151351,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151352,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151353,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151354,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151355,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151356,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151357,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151358,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151359,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151360,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151361,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151362,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151363,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151364,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151365,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151366,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151367,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151368,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151369,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151370,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151371,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151372,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151373,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151374,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151375,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151376,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151377,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151378,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151379,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151380,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151381,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151382,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151383,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151384,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151385,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151386,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151387,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151388,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151389,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151390,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151391,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151392,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151395,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151396,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151397,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151398,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151400,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151402,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151403,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151404,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151405,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151406,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151407,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151408,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151409,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151410,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151411,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151412,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151413,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151414,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151415,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151416,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151417,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151418,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151419,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151420,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151421,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151422,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151423,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151424,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151425,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151426,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151427,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151428,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151429,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151430,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151431,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151432,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151433,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151434,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151435,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151436,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151438,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151439,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151440,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1151742,,19.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1153,,4.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_115335,,10.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_115336,,24.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_115433,,38.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154758,,12.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154761,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154762,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154764,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154765,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154770,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154771,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154772,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154773,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154774,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154775,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154776,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154777,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154778,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154779,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154780,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154781,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154782,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154783,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154784,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154785,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154786,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154787,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154788,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154789,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154790,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154791,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154792,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154793,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154794,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154795,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154796,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154797,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154798,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154799,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154800,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154801,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154802,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154803,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154804,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154805,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154806,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154807,,12.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154808,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154809,,14.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154810,,14.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154811,,13.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154812,,13.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154813,,12.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154814,,12.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154815,,14.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154816,,15.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154817,,15.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154818,,4.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154819,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154820,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154821,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154822,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154823,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154824,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154825,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154826,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154827,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154828,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154829,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154830,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154831,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154832,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154833,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154834,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154835,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154836,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154837,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154838,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154839,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154840,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154841,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154842,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154843,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154844,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154845,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154846,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154847,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154848,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154849,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154850,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154851,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154852,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154853,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154854,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154855,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154856,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154857,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154858,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154859,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154860,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154861,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154862,,21.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154863,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154864,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154865,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154866,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154867,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154868,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154869,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154870,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154871,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154872,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154873,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154874,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154875,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154876,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154877,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154878,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154879,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154880,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154881,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154882,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154883,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154884,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154885,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154886,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154887,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154888,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154889,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154890,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154891,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154892,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154893,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154894,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154895,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154896,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154897,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154898,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154899,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154900,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154901,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154902,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154903,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154904,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154905,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154906,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154907,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154908,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154909,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154910,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154911,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154912,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154913,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154914,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154915,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154916,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154917,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154918,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154919,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154920,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154921,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154922,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154923,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154924,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154925,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154926,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154927,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154928,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154929,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154930,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154931,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154932,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154933,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154934,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154935,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154936,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154937,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154938,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154939,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154940,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154941,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154942,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154943,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154944,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154945,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154946,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154947,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154948,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154949,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154950,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154951,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154952,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154953,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154954,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154955,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154956,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154957,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154958,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154959,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154960,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154961,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154962,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154963,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154964,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154965,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154966,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154967,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154968,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154969,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154970,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1154971,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1155071,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1155073,,46.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1155079,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_115541,,6.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_115542,,17.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_115544,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_115545,,19.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1155475,,4.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1155476,,40.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_115551,,59.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_115553,,14.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1155536,,4.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_115555,,38.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_115561,,56.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1155689,,6.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1155722,,7.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1155739,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1155746,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1155749,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1155766,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1155775,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1155776,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1155801,,30.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1155944,,37.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1155954,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1155956,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1156355,,18.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_1156395,,28.0,
