term_id	value_type	lang	note	modified	user
1198	NA	en	<p>The abbreviation used for diaminopimelic acid, see diaminopimelic acid.</p>	2015-06-22 17:10:09	3
1199	ET	en	<p>Greek &tau;&epsilon;ῖ&chi;&omicron;&sigmaf;, teīkhos, "wall"</p>	2015-06-22 17:14:35	3
1199	PR	en	<p>\\tī-ˌkō-ik-\\</p>	2015-06-22 17:14:51	3
1199	PS	en	<p>noun</p>	2015-06-22 17:15:20	3
1199	DE	en	<p>Linear polymers (polysaccharides) which typically consist mainly of glycerol phosphate or ribitol phosphate linked by phosphodiester bonds. Teichoic acids occur (almost exclusively) in the cell envelope of most gram positive bacteria.</p>	2015-06-22 17:15:41	3
1200	PS	en	<p>noun</p>	2015-06-22 17:17:16	3
1200	DE	en	<p>A small lipoprotein which occurs in the outer membrane of some Gram negative bacteria. About one third of outer membrane Braun lipoprotein forms covalent linkages between the outer membrane and the peptidoglycan layer.</p>	2015-06-22 17:17:36	3
1201	PS	en	<p>noun</p>	2015-06-22 17:18:47	3
1201	NA	en	<p>the abbreviation used for Braun lipoprotein, see Braun lipoprotein.</p>	2015-06-22 17:19:00	3
1202	PS	en	<p>noun</p>	2015-06-22 17:20:03	3
1202	NA	en	<p>synonymous with Braun lipoprotein, use Braun lipoprotein.</p>	2015-06-22 17:20:15	3
1203	PS	en	<p>noun</p>	2015-06-22 18:20:52	3
1203	DE	en	<p>An ether of lactic acid and N-acetylglucosamine. One of the two alternating amino sugars which make up the structure of peptidoglycan (alternating units of N-acetylmuramic acid and N-acetylglucosamine). Additionally, lactic acid residues of N-acetylmuramic acid serve as sites of cross linking between adjacent peptidoglycan strands.</p>	2015-06-22 18:24:24	3
1204	NA	en	<p>an abbreviation used for n-acetylmuramic acid, see n-acetylmuramic acid.</p>	2015-06-22 18:28:13	3
1204	PS	en	<p>noun</p>	2015-06-22 18:28:27	3
1205	NA	en	<p>an abbreviation used for n-acetylmuramic acid, see n-acetylmuramic acid.</p>	2015-06-22 18:30:17	3
1205	PS	en	<p>noun</p>	2015-06-22 18:30:32	3
1091	DE	en	<p>A monosaccharide derivative of glucosamine. One of the two alternating amino sugars which make up the structure of peptidoglycan (alternating units of N-acetylglucosamine and N-acetylmuramic acid). In fungal cell walls N-acetylglucosamine makes up the polymer chitin.</p>	2015-06-22 18:58:01	3
1206	PS	en	<p>noun</p>	2015-06-22 18:58:52	3
1206	NA	en	<p>an abbreviation used for n-acetylglucosamine, see n-acetylglucosamine.</p>	2015-06-22 18:59:07	3
1207	PS	en	<p>noun</p>	2015-06-22 19:00:14	3
1207	NA	en	<p>an abbreviation used for n-acetylglucosamine, see n-acetylglucosamine.</p>	2015-06-22 19:00:29	3
1208	ET	en	<p>French, from chitine</p>	2015-06-22 19:01:50	3
1208	PR	en	<p>/ˈkaɪ tɪn/</p>	2015-06-22 19:02:02	3
1208	PS	en	<p>noun</p>	2015-06-22 19:02:17	3
1208	DE	en	<p>A linear polysaccharide composed of repeating units of N-acetylglucosamine. Chitin occurs naturally in fungal cell walls, the shells and exoskeletons of some animals, and others.</p>	2015-06-22 19:02:32	3
1209	PS	en	<p>noun</p>	2015-06-22 19:04:31	3
1209	DE	en	<p>Proteins which are synthesized at increased levels in an organism in response to a sudden rise in temperature or an increase in other types of stress (such as UV radiation and high chemical concentration such as ethanol). Many heat shock proteins preform a chaperone function; helping to refold partially denatured proteins. Heat shock proteins also include proteases which help degrade irreversibly damaged proteins.</p>	2015-06-22 19:04:45	3
1210	PS	en	<p>noun</p>	2015-06-22 19:07:32	3
1210	NA	en	<p>The abbreviation used for heat shock protein, see heat shock protein.</p>	2015-06-22 19:07:51	3
1211	ET	en	<p>Latin, from mōlē + -cula &amp; Middle French, equivalent to chape + -eron</p>	2015-06-22 19:26:11	3
1211	PR	en	<p>/məˈlɛk yə lər ˈʃ&aelig;p əˌroʊn/</p>	2015-06-22 19:26:27	3
1211	DE	en	<p>A protein that helps fold unfolded proteins or helps refold partially denatured proteins back to an active protein.</p>	2015-06-22 19:28:50	3
1212	ET	en	<p>Middle French, equivalent to chape + -eron</p>	2015-06-22 19:32:13	3
1212	PR	en	<p>/ˈʃ&aelig;p əˌroʊn/</p>	2015-06-22 19:32:25	3
1212	PS	en	<p>noun</p>	2015-06-22 19:32:42	3
1212	NA	en	<p>see molecular chaperone</p>	2015-06-22 19:32:55	3
1213	ET	en	<p>Medieval Latin, from prīmārium</p>	2015-06-22 20:00:07	3
1213	PR	en	<p>/ˈprɪm ər/</p>	2015-06-22 20:00:29	3
1213	PS	en	<p>noun</p>	2015-06-22 20:00:43	3
1213	DE	en	<p>A short strand of nucleic acid used to initiate synthesis of a new DNA strand.</p>	2015-06-22 20:00:59	3
1214	ET	en	<p>Greek, from ēlektron &amp; ph&oacute;rēsis</p>	2015-06-22 20:08:43	3
1214	PR	en	<p>/ɪˌlɛk troʊ fəˈri sɪs/</p>	2015-06-22 20:09:03	3
1214	PS	en	<p>noun</p>	2015-06-22 20:09:22	3
1214	DE	en	<p>The separation of charged particles by means of their dissimilar migration characteristics in a uniform electric field. Various types of electrophoresis separate particles based on charge, size, or binding affinity.</p>	2015-06-22 20:11:33	3
1215	ET	en	<p>Greek from khrōma &amp; s&ocirc;ma</p>	2015-06-22 20:29:22	3
1215	PR	en	<p>/ˈkroʊ məˌsoʊm/</p>	2015-06-22 20:29:46	3
1215	PS	en	<p>noun</p>	2015-06-22 20:30:06	3
1215	DE	en	<p>Organized structures which contain or consist of DNA which carry genetic information essential to the cell.&nbsp; Prokaryotes typically have one a single circular chromosome while eukaryotes typically have several linear chromosomes all located inside a nucleus. The term chromosome is also used to describe the DNA in mitochondria and chloroplasts.</p>	2015-06-22 20:30:31	3
1216	ET	en	<p>Latin, from dē- or dis- &amp; nātūra</p>	2015-06-22 20:36:47	3
1216	PS	en	<p>noun</p>	2015-06-22 20:37:05	3
1216	DE	en	<p>The alteration of a protein's or nucleic acid's shape such that it is no longer biologically active. More specifically, the loss of a macromolecule's secondary, tertiary, and quaternary structure by environmental stress (heat, radiation, strong acid or base, salt concentration, solvents, etc.).</p>	2015-06-22 20:37:38	3
1195	DE	en	<p>The acquired ability of a microorganism to grow in the presence of an antimicrobial agent that it is usually susceptible to.</p>	2015-06-24 17:08:52	3
1195	PS	en	<p>noun</p>	2015-06-24 17:09:12	3
1217	PS	en	<p>noun</p>	2015-06-24 18:17:16	3
1217	DE	en	<p>The lowest concentration of a given antibiotic which inhibits a given type of microorganism under given conditions.</p>	2015-06-24 18:17:35	3
1218	NA	en	<p>The abbreviation used for minimum inhibitory concentration, see minimum inhibitory concentration.</p>	2015-06-24 18:20:18	3
1219	DE	en	<p>The susceptibility of a microorganism to an antimicrobial agent (a microorganism's growth being prevented by the presence of an antimicrobial agent).</p>	2015-06-24 19:08:25	3
1219	PS	en	<p>noun</p>	2015-06-24 19:08:55	3
1220	DE	en	<p>Any entity (a single cell, chain of cells, etc.) capable of giving rise to a single colony. Colony forming units per unit volume (or per unit area) is a unit often used to estimate the number of viable cells in a sample.</p>	2015-06-24 20:01:31	3
1220	PS	en	<p>noun</p>	2015-06-24 20:02:07	3
1221	PS	en	<p>noun</p>	2015-06-24 20:02:49	3
1221	NA	en	<p>The abbreviation used for colony forming unit, see colony forming unit.</p>	2015-06-24 20:03:01	3
1222	PR	en	<p>(bī'ō-fĭlm')</p>	2015-06-25 16:44:53	3
1222	PS	en	<p>noun</p>	2015-06-25 16:45:08	3
1222	DE	en	<p>A film of microorganisms which are usually embedded in self produced extracellular polymers. Biofilm adheres to surfaces, particularly those that are exposed to an aquatic environment. Biofilm typically has slimy characteristics. Examples include dental plaque and algal mats.</p>	2015-06-25 16:45:26	3
1223	DE	en	<p>The dry weight (or some other estimation) of all organisms in a given habitat.</p>	2015-06-25 19:33:51	3
1223	PR	en	<p>/ˈbaɪ oʊˌm&aelig;s/</p>	2015-06-25 19:34:05	3
1223	ET	en	<p>Greek, from b&iacute;os &amp; m&acirc;za</p>	2015-06-25 19:34:21	3
1223	PS	en	<p>noun</p>	2015-06-25 19:35:03	3
929	NB	en	<p>ATC Code: J01FA01<br />CHEBI ID: CHEBI:42355<br />Drug Bank ID: DB00199<br />PubChem ID: CID 12560<br />CAS Number: 114-07-8<br />KEGG DRUG: D00140<br />InChI Key: ULGZDMOVFRHVEP-RWJQBGPGSA-N</p>	2015-06-30 18:54:26	2
1224	NB	en	<p>ATC Code: J01FA02<br />PubChem ID: CID 71729958<br />CAS Number: 8025-81-8<br />KEGG DRUG: D05908<br />InChI Key: ACTOXUHEUCPTEW-JNQYENBPSA-N</p>	2015-06-30 18:55:57	2
1225	NB	en	<p>ATC Code: J01FA03<br />CHEBI ID: CHEBI:31845<br />PubChem ID: CID 5128452<br />CAS Number: 35457-80-8<br />KEGG DRUG: D01339<br />InChI Key: DMUAPQTXSSNEDD-UHFFFAOYSA-N</p>	2015-06-30 18:57:11	2
925	NB	en	<p>ATC Code: J01FA05<br />CHEBI ID: CHEBI:16869<br />PubChem ID: CID 72493<br />CAS Number: 3922-90-5<br />KEGG DRUG: C01946<br />InChI Key: RZPAKFUAFGMUPI-QESOVKLGSA-N</p>	2015-06-30 18:58:34	2
1226	NB	en	<p>ATC Code: J01FA06<br />CHEBI ID: CHEBI:48935<br />Drug Bank ID: DB00778<br />PubChem ID: CID 6915744<br />CAS Number: 80214-83-1<br />KEGG DRUG: D01710<br />InChI Key: RXZBMPWDPOLZGW-XMRMVWPWSA-N</p>	2015-06-30 18:59:39	2
1227	NB	en	<p>ATC Code: J01FA07<br />CHEBI ID: CHEBI:31739<br />Drug Bank ID: DB01321<br />PubChem ID: CID 5282165<br />CAS Number: 16846-24-5<br />KEGG DRUG: D01235<br />InChI Key: XJSFLOJWULLJQS-NGVXBBESSA-N</p>	2015-07-01 15:47:18	2
1228	NB	en	<p>ATC Code: J01AA02<br />CHEBI ID: CHEBI:50845<br />Drug Bank ID: DB00254<br />PubChem ID: CID 54671203<br />CAS Number: 564-25-0<br />KEGG Drug: D07876<br />InChI Key: JBIWCJUYHHGXTC-AKNGSSGZSA-N</p>\n<p>Merck Index (tenth edition): #3436</p>	2015-10-15 18:38:46	3
1229	NB	en	<p>ATC Code: J01FA08<br />Drug Bank ID: DB01361<br />PubChem ID: CID 202225<br />CAS Number: 2751-09-9<br />KEGG DRUG: D01322<br />InChI Key: LQCLVBQBTUVCEQ-QTFUVMRISA-N</p>	2015-06-30 19:01:30	2
1230	NB	en	<p>ATC Code: J01AA03<br />CHEBI ID: CHEBI:27644<br />Drug Bank ID:<br />PubChem ID: CID 54675777<br />CAS Number: 57-62-5<br />KEGG Drug: D07689<br />InChI Key: CYDMQBQPVICBEU-XRNKAMNCSA-N</p>\n<p>Merck Index (tenth edition): #2170</p>	2015-10-15 18:40:27	3
1231	NB	en	<p>ATC Code: J01FA09<br />CHEBI ID: CHEBI:3732<br />Drug Bank ID: DB01211<br />PubChem ID: CID 84029<br />CAS Number: 81103-11-9<br />KEGG DRUG: D00276<br />InChI Key: AGOYDEPGAOXOCK-KCBOHYOISA-N</p>	2015-06-30 19:02:24	2
1232	NB	en	<p>ATC Code: J01AA04<br />CHEBI ID: CHEBI:59040<br />Drug Bank ID: DB00256<br />PubChem ID: CID 54707177<br />CAS Number: 992-21-2<br />KEGG Drug: D06884<br />InChI Key: AHEVKYYGXVEWNO-UEPZRUIBSA-N</p>\n<p>Merck Index (tenth edition): #5444</p>	2015-10-15 18:43:59	3
1233	NB	en	<p>ATC Code: J01FA10<br />CHEBI ID: CHEBI:2955<br />Drug Bank ID: DB00207<br />PubChem ID: CID 447043<br />CAS Number: 83905-01-5<br />KEGG DRUG: D07486<br />InChI Key: MQTOSJVFKKJCRP-BICOPXKESA-N</p>	2015-06-30 19:03:37	2
1235	NB	en	<p>ATC Code: J01AA05<br />CHEBI ID: CHEBI:6805<br />KEGG Drug: D04972<br />InChI Key: MHIGBKBJSQVXNH-IWVLMIASSA-N</p>\n<p>Merck Index (tenth edition): #5798</p>	2015-10-15 18:47:50	3
1234	NB	en	<p>ATC Code: J01FA11<br />CHEBI ID: CHEBI:31846<br />PubChem ID: CID 5282188<br />CAS Number: 55881-07-7<br />KEGG DRUG: D01636<br />InChI Key: GQNZGCARKRHPOH-RQIKCTSVSA-N</p>	2015-06-30 19:04:36	2
1236	NB	en	<p>ATC Code: J01AA06<br />CHEBI ID: CHEBI:27701<br />Drug Bank ID: DB00595<br />PubChem ID: CID 54675779<br />CAS Number: 79-57-2<br />InChI Key: IWVCMVBTMGNXQD-PXOLEDIWSA-N</p>\n<p>Merck Index (tenth edition): #6846</p>	2015-10-15 18:49:54	3
1237	NB	en	<p>ATC Code: J01FA12<br />CHEBI ID: CHEBI:32103<br />PubChem ID: CID 5282211<br />CAS Number: 74014-51-0<br />KEGG DRUG: D01897<br />InChI Key: VYWWNRMSAPEJLS-MDWYKHENSA-N</p>	2015-06-30 19:05:32	2
1238	NB	en	<p>ATC Code: J01FA13&nbsp; <br />CHEBI ID: CHEBI:474014<br />Drug Bank ID: DB00954<br />PubChem ID: CID 6473883<br />CAS Number: 62013-04-1<br />KEGG DRUG: D03865<br />InChI Key: WLOHNSSYAXHWNR-DWIOZXRMSA-N</p>	2015-06-30 19:06:32	2
916	NB	en	<p>ATC Code: J01AA07<br />CHEBI ID: CHEBI:27902<br />Drug Bank ID: DB00759<br />PubChem ID: CID 54675776<br />CAS Number: 60-54-8<br />KEGG Drug: D00201<br />InChI Key: OFVLGDICTFRJMM-WESIUVDSSA-N</p>\n<p>Merck Index (tenth edition): #9021</p>	2015-10-15 18:53:33	3
1239	NB	en	<p>ATC Code:&nbsp; J01FA14<br />PubChem ID: CID 71260<br />CAS Number: 82664-20-8<br />KEGG DRUG: D07242<br />InChI Key: XOEUHCONYHZURQ-HNUBZJOYSA-N</p>	2015-06-30 19:07:26	2
1240	NB	en	<p>ATC Code: J01AA08<br />CHEBI ID: CHEBI:50694<br />Drug Bank ID: DB01017<br />PubChem ID: CID 54675783<br />CAS Number: 10118-90-8<br />KEGG Drug: D05045<br />InChI Key: DYKFCLLONBREIL-KVUCHLLUSA-N</p>\n<p>Merck Index (tenth edition): #6068</p>	2015-10-15 18:55:19	3
1241	NB	en	<p>ATC Code: J01FA15<br />CHEBI ID: CHEBI:29688<br />Drug Bank ID: DB00976<br />PubChem ID: CID 70789201<br />CAS Number: 191114-48-4<br />KEGG DRUG: D01078<br />InChI Key: LJVAJPDWBABPEJ-RMNISARHSA-N</p>	2015-07-01 15:46:37	2
1242	NB	en	<p>ATC Code: J01AA09<br />CHEBI ID: CHEBI:63334<br />Drug Bank ID: DB01301<br />PubChem ID: CID 54682938<br />CAS Number: 751-97-3<br />KEGG Drug: D02282<br />InChI Key: HMEYVGGHISAPJR-IAHYZSEUSA-N</p>\n<p>Merck Index (tenth edition): #8127</p>	2015-10-15 18:56:06	3
1244	NB	en	<p>ATC Code: J01AA10<br />CHEBI ID: CHEBI:75258<br />PubChem ID: CID 54686187<br />CAS Number: 4599-60-4<br />KEGG Drug: D07233<br />InChI Key: MEGKRPMNPGTIIG-VNYBMUHKSA-N</p>\n<p>Merck Index (tenth edition): #6963</p>	2015-10-15 18:56:57	3
1245	NB	en	<p>ATC Code: J01AA11<br />CHEBI ID: CHEBI:59589<br />Drug Bank ID: DB00453<br />PubChem ID: CID 54680675<br />CAS Number: 1181-54-0<br />KEGG Drug: D06885<br />InChI Key: GJGDLRSSCNAKGL-KMVLDZISSA-N</p>\n<p>Merck Index (tenth edition): #2351</p>	2015-10-15 18:57:34	3
1243	NB	en	<p>ATC Code: J01FF01<br />CHEBI ID: CHEBI:3745<br />Drug Bank ID: DB01190<br />PubChem ID: CID 29029<br />CAS Number: 18323-44-9<br />KEGG DRUG: D00277<br />InChI Key: KDLRVYVGXIQJDK-NOWPCOIGSA-N</p>	2015-07-01 15:46:27	2
1246	NB	en	<p>ATC Code: J01AA12<br />CHEBI ID: CHEBI:149836<br />Drug Bank ID: DB00560<br />PubChem ID: CID 54686904<br />CAS Number: 220620-09-7<br />KEGG Drug: D01079<br />InChI Key: FPZLLRFZJZRHSY-HJYUBDRYSA-N</p>	2015-07-08 16:18:31	2
926	NB	en	<p>ATC Code: J01FF02<br />CHEBI ID: CHEBI:6472<br />Drug Bank ID: DB01627<br />PubChem ID: CID 3000540<br />CAS Number: 154-21-2<br />KEGG DRUG: D00223<br />InChI Key: OJMMVQQUTAEWLP-KIDUDLJLSA-N</p>	2015-06-30 19:12:58	2
927	NB	en	<p>ATC Code: J01BA01<br />CHEBI ID: CHEBI:17698<br />Drug Bank ID: DB00446<br />PubChem ID: CID 5959<br />CAS Number: 56-75-7<br />KEGG Drug: D00104<br />InChI Key: WIIZWVCIJKGZOK-RKDXNWHRSA-N</p>\n<p>Merck Index (tenth edition): #2035</p>	2015-10-15 18:58:35	3
1249	NB	en	<p>ATC Code: J01BA02<br />CHEBI ID: CHEBI:32215<br />Drug Bank ID: DB08621<br />PubChem ID: CID 27200<br />CAS Number: 15318-45-3<br />KEGG Drug: D01407<br />InChI Key: OTVAEFIXJLOWRX-NXEZZACHSA-N</p>\n<p>Merck Index (tenth edition): #9140</p>	2015-10-15 18:59:58	3
1248	NB	en	<p>ATC Code: J01FG01<br />CHEBI ID: CHEBI:85274<br />PubChem ID: CID 11979535<br />CAS Number: 11006-76-1, 270076-60-3<br />KEGG DRUG: D06311<br />InChI Key: MVTQIFVKRXBCHS-FHWPYUEJSA-N</p>	2015-06-30 19:14:34	2
919	NB	en	<p>ATC Code: J01CA01<br />CHEBI ID: CHEBI:28971<br />Drug Bank ID: DB00415<br />PubChem ID: CID 6249<br />CAS Number: 69-53-4<br />KEGG Drug: D00204<br />InChI Key: AVKUERGKIZMTKX-NJBDSQKTSA-N</p>\n<p>Merck Index (tenth edition): #612</p>	2015-10-15 19:06:47	3
917	NB	en	<p>ATC Code: J01GA01<br />CHEBI ID: CHEBI:17076<br />Drug Bank ID: DB01082<br />PubChem ID: CID 19649<br />CAS Number: 57-92-1<br />KEGG DRUG: D08531<br />InChI Key: UCSJYZPVAKXKNQ-HZYVHMACSA-N</p>	2015-06-30 19:15:35	2
1251	NB	en	<p>ATC Code: J01GA02<br />KEGG DRUG: D07432</p>	2015-06-30 19:16:48	2
1252	NB	en	<p>ATC Code: J01GB01<br />CHEBI ID: CHEBI:28864<br />Drug Bank ID: DB00684<br />PubChem ID: CID 36294<br />CAS Number: 32986-56-4<br />KEGG DRUG: D00063<br />InChI Key: NLVFBUXFDBBNBW-PBSUHMDJSA-N</p>	2015-06-30 19:17:50	2
1253	NB	en	<p>ATC Code: J01GB03<br />CHEBI ID: CHEBI:17833<br />Drug Bank ID: DB00798<br />PubChem ID: CID 3467<br />CAS Number: 1403-66-3<br />KEGG DRUG: D08013<br />InChI Key: CEAZRRDELHUEMR-UHFFFAOYSA-N</p>	2015-06-30 19:18:54	2
924	NB	en	<p>ATC Code: J01GB04<br />CHEBI ID: CHEBI:6104<br />Drug Bank ID: DB01172<br />PubChem ID: CID 6032<br />CAS Number: 8063-07-8<br />KEGG DRUG: C00304<br />InChI Key: SBUJHOSQTJFQJX-LCMAVPODNA-N</p>	2015-06-30 19:20:03	2
918	NB	en	<p>ATC Code: J01GB05<br />CHEBI ID: CHEBI:7507<br />Drug Bank ID: DB00994<br />PubChem ID: CID 8378<br />CAS Number: 1404-04-2<br />KEGG DRUG: D08260<br />InChI Key: PGBHMTALBVVCIT-VCIWKGPPSA-N</p>	2015-06-30 19:21:04	2
1255	NB	en	<p>ATC Code: J01GB06<br />CHEBI ID: CHEBI:2637<br />Drug Bank ID: DB00479<br />PubChem ID: CID 37768<br />CAS Number: 37517-28-5<br />KEGG DRUG: D02543<br />InChI Key: LKCWBDHBTVXHDL-RMDFUYIESA-N</p>	2015-06-30 19:22:26	2
1256	NB	en	<p>ATC Code: J01GB07<br />CHEBI ID: CHEBI:7528<br />Drug Bank ID: DB00955<br />PubChem ID: CID 441306<br />CAS Number: 56391-56-1<br />KEGG DRUG: D08268<br />InChI Key: ZBGPYVZLYBDXKO-HILBYHGXSA-N</p>	2015-06-30 19:23:43	2
1257	NB	en	<p>ATC Code: J01GB08<br />CHEBI ID: CHEBI:9169<br />PubChem ID: CID 36119<br />CAS Number: 32385-11-8<br />KEGG DRUG: D02544<br />InChI Key: URWAJWIAIPFPJE-YFMIWBNJSA-N</p>	2015-06-30 19:24:53	2
1258	NB	en	<p>ATC Code: J01GB0<br />CHEBI ID: CHEBI:37945<br />PubChem ID: CID 470999<br />CAS Number: 34493-98-6<br />KEGG DRUG: D07811<br />InChI Key: JJCQSGDBDPYCEO-XVZSLQNASA-N</p>	2015-06-30 19:26:13	2
1259	NB	en	<p>ATC Code: J01GB1<br />CHEBI ID: CHEBI:45257<br />Drug Bank ID: DB03615<br />PubChem ID: CID 33042<br />CAS Number: 25546-65-0<br />KEGG DRUG: D08478<br />InChI Key: NSKGQURZWSPSBC-VVPCINPTSA-N</p>	2015-06-30 19:27:16	2
1260	NB	en	<p>ATC Code: J01GB11<br />PubChem ID: CID 3755<br />CAS Number: 58152-03-7<br />InChI Key: UDIIBEDMEYAVNG-UHFFFAOYSA-N</p>	2015-06-30 19:28:25	2
1261	NB	en	<p>ATC Code: J01GB12<br />CHEBI ID: CHEBI:37922<br />Drug Bank ID: DB06696<br />PubChem ID: CID 68682<br />CAS Number: 51025-85-5<br />KEGG DRUG: D07462<br />InChI Key: MKKYBZZTJQGVCD-XTCKQBCOSA-N</p>	2015-06-30 19:29:31	2
1262	NB	en	<p>ATC Code: J01GB13<br />CHEBI ID: CHEBI:28098<br />PubChem ID: CID 439318<br />CAS Number: 4696-76-8<br />KEGG DRUG: D07497<br />InChI Key: SKKLOUVUUNMCJE-FQSMHNGLSA-N</p>	2015-06-30 19:32:01	2
1250	NB	en	<p>ATC Code: J01CA02<br />CHEBI ID: CHEBI:8255<br />Drug Bank ID: DB01604<br />PubChem ID: CID 33478<br />CAS Number: 33817-20-8<br />KEGG Drug: D08396<br />InChI Key: ZEMIJUDPLILVNQ-ZXFNITATSA-N</p>\n<p>Merck Index (tenth edition): #7387</p>	2015-10-15 19:16:13	3
928	NB	en	<p>ATC Code: J01CA03<br />CHEBI ID: CHEBI:3393<br />Drug Bank ID: DB00578<br />PubChem ID: CID 20824<br />CAS Number: 4697-36-3<br />KEGG Drug: D07614<br />InChI Key: FPPNZSSZRUTDAP-UWFZAAFLSA-N</p>\n<p>Merck Index (tenth edition): #1773</p>	2015-10-15 19:17:27	3
1263	NB	en	<p>ATC Code: J01CA04<br />CHEBI ID: CHEBI:2676<br />Drug Bank ID: DB01060<br />PubChem ID: CID 33613<br />CAS Number: 26787-78-0<br />KEGG Drug:<br />InChI Key: LSQZJLSUYDQPKJ-NJBDSQKTSA-N</p>\n<p>Merck Index (tenth edition): #600</p>	2015-10-15 19:18:05	3
1264	NB	en	<p>ATC Code: J01CA05<br />CHEBI ID: CHEBI:52015<br />PubChem ID: CID 93184<br />CAS Number: 35531-88-5<br />KEGG Drug: D07621<br />InChI Key: JIRBAUWICKGBFE-MNRDOXJOSA-N</p>\n<p>Merck Index (tenth edition): #1823</p>	2015-10-15 19:19:54	3
1265	NB	en	<p>ATC Code: J01CA06<br />CHEBI ID: CHEBI:2968<br />Drug Bank ID: DB01602<br />PubChem ID: CID 441397<br />CAS Number: 50972-17-3<br />KEGG Drug: D07487<br />InChI Key: PFOLLRNADZZWEX-FFGRCDKISA-N</p>\n<p>Merck Index (tenth edition): #933</p>	2015-10-15 19:22:48	3
1266	NB	en	<p>ATC Code: J01CA07<br />CHEBI ID: CHEBI:58974<br />PubChem ID: CID 71392<br />CAS Number: 26774-90-3<br />KEGG Drug: D04020<br />InChI Key: RPBAFSBGYDKNRG-NJBDSQKTSA-N</p>\n<p>Merck Index (tenth edition): #3563</p>	2015-10-15 19:23:30	3
1267	NB	en	<p>ATC Code: J01CA08<br />CHEBI ID: CHEBI:51210<br />Drug Bank ID: DB01605<br />PubChem ID: CID 36272<br />CAS Number: 32886-97-8<br />KEGG Drug: D02889<br />InChI Key: NPGNOVNWUSPMDP-HLLBOEOZSA-N</p>	2015-07-08 16:24:23	2
1268	NB	en	<p>ATC Code: J01CA09<br />CHEBI ID: CHEBI:2956<br />Drug Bank ID: DB01061<br />PubChem ID: CID 37625<br />CAS Number: 37091-66-0<br />KEGG Drug: D02339<br />InChI Key: JTWOMNBEOCYFNV-NFFDBFGFSA-N</p>	2015-07-08 16:24:55	2
1269	NB	en	<p>ATC Code: J01CA10<br />CHEBI ID: CHEBI:6919<br />Drug Bank ID: DB00948<br />PubChem ID: CID 656511<br />CAS Number: 51481-65-3<br />KEGG Drug: D05021<br />InChI Key: YPBATNHYBCGSSN-VWPFQQQWSA-N</p>	2015-07-08 16:25:12	2
1270	NB	en	<p>ATC Code: J01CA11<br />CHEBI ID: CHEBI:51208<br />Drug Bank ID: DB01163<br />PubChem ID: CID 36273<br />CAS Number: 32887-01-7<br />KEGG Drug: D02888<br />InChI Key: BWWVAEOLVKTZFQ-NTZNESFSSA-N</p>	2015-07-08 16:25:34	2
1271	NB	en	<p>ATC Code: J01CA12<br />CHEBI ID: CHEBI:8232<br />Drug Bank ID: DB00319<br />PubChem ID: CID 43672<br />CAS Number: 66258-76-2<br />KEGG Drug: D08380<br />InChI Key: IVBHGBMCVLDMKU-GXNBUGAJSA-N</p>	2015-07-08 16:25:52	2
1272	NB	en	<p>ATC Code: J01CA13<br />CHEBI ID: CHEBI:9587<br />Drug Bank ID: DB01607<br />PubChem ID: CID 36921<br />CAS Number: 34787-01-4<br />KEGG Drug: D08593<br />InChI Key: OHKOGUYZJXTSFX-KZFFXBSXSA-N</p>	2015-07-08 16:26:10	2
1273	NB	en	<p>ATC Code: J01CA14<br />CHEBI ID: CHEBI:52060<br />PubChem ID: CID 6713928<br />CAS Number: 6489-97-0<br />KEGG Drug: D07234<br />InChI Key: FZECHKJQHUVANE-MCYUEQNJSA-N</p>\n<p>Merck Index (tenth edition): #5775</p>	2015-10-15 19:25:07	3
1274	NB	en	<p>ATC Code: J01CA15<br />CHEBI ID: CHEBI:9391<br />PubChem ID: CID 71447<br />CAS Number: 47747-56-8<br />KEGG Drug: D08557<br />InChI Key: SOROUYSPFADXSN-SUWVAFIASA-N</p>	2015-07-08 16:30:45	2
1275	NB	en	<p>ATC Code: J01CA16<br />CHEBI ID: CHEBI:9322<br />PubChem ID: CID 39031<br />CAS Number: 41744-40-5<br />KEGG Drug: D08534<br />InChI Key: JETQIUPBHQNHNZ-OAYJICASSA-N</p>	2015-07-08 16:30:36	2
1276	NB	en	<p>ATC Code: J01CA17<br />CHEBI ID: CHEBI:51817<br />PubChem ID: CID 171758<br />CAS Number: 66148-78-5<br />KEGG Drug: D06064<br />InChI Key: BVCKFLJARNKCSS-DWPRYXJFSA-N</p>	2015-07-08 16:30:27	2
1277	NB	en	<p>ATC Code: J01CA18<br />CHEBI ID: CHEBI:5683<br />Drug Bank ID: DB00739<br />PubChem ID: CID 443387<br />CAS Number: 3511-16-8<br />KEGG Drug: D01074<br />InChI Key: DXVUYOAEDJXBPY-NFFDBFGFSA-N</p>	2015-07-08 16:26:35	2
1278	NB	en	<p>ATC Code: J01CA19<br />CHEBI ID: CHEBI:31240<br />PubChem ID: CID 71961<br />CAS Number: 63358-49-6<br />KEGG Drug: D07469<br />InChI Key: BHELIUBJHYAEDK-OAIUPTLZSA-N</p>	2015-07-08 16:30:11	2
